,0,1
1616,,
1617,,
1618,,
1619,29.8109915,-95.54708765807
1620,,
1621,,
1622,,
1623,35.1462963,-119.4606745
1624,,
1625,42.4332951,-83.0021121
1626,,
1627,33.7092742,-84.3874265
1628,,
1629,42.34421585,-83.014610390188
1630,,
1631,,
1632,33.7806741,-84.3712151
1633,,
1634,,
1635,31.1068452,-97.3533383
1636,,
1637,,
1638,33.0720092,-106.0129939
1639,,
1640,,
1641,,
1642,35.26771645,-80.7848305185081
1643,,
1644,,
1645,36.5728424,-87.4330289460874
1646,,
1647,,
1648,35.2167552,-90.0370349
1649,,
1650,34.4426066,-89.9253672
1651,,
1652,36.1346223,-80.207959
1653,,
1654,41.9654087,-87.7144880245089
1655,,
1656,,
1657,,
1658,,
1659,30.3596407,-97.7072973644534
1660,,
1661,39.5518553,-119.768245
1662,,
1663,34.0269563,-117.7145003
1664,,
1665,43.0635775,-94.2235741
1666,,
1667,,
1668,40.4186828,-80.018229
1669,,
1670,28.5416151,-81.5669932081997
1671,,
1672,39.5829291,-104.962775107037
1673,,
1674,36.718545,-119.806643407261
1675,,
1676,,
1677,41.32166645,-72.9398355406678
1678,,
1679,33.4735907,-104.5115019
1680,,
1681,,
1682,,
1683,,
1684,,
1685,33.37565,-112.145917
1686,,
1687,41.6178799,-93.6230995457064
1688,,
1689,44.0562004,-121.31611458652
1690,,
1691,35.665857,-80.4846287289516
1692,,
1693,,
1694,,
1695,,
1696,,
1697,,
1698,,
1699,,
1700,40.1224589,-83.0645313601065
1701,,
1702,42.40894565,-82.928969005083
1703,,
1704,40.24879545,-111.660371561224
1705,,
1706,,
1707,47.91942505,-122.237799826364
1708,,
1709,,
1710,43.06697345,-87.9492708292034
1711,,
1712,45.52718385,-122.402182850152
1713,,
1714,,
1715,,
1716,,
1717,,
1718,,
1719,40.63737885,-111.973320399884
1720,,
1721,41.6178799,-93.6230995457064
1722,,
1723,,
1724,38.15625785,-85.5926005669817
1725,,
1726,35.3715869,-80.1930726907066
1727,,
1728,,
1729,35.0376358,-90.0005085824046
1730,,
1731,48.0953419,-122.154109439808
1732,,
1733,,
1734,,
1735,40.48160405,-79.9334083214107
1736,,
1737,,
1738,43.03318955,-88.0160292237199
1739,,
1740,29.2164339,-82.1366392426389
1741,,
1742,30.6685074,-88.074795542619
1743,,
1744,,
1745,,
1746,39.4166901,-77.4279215
1747,,
1748,,
1749,,
1750,38.6662435,-90.3098128463895
1751,,
1752,29.5760843,-97.9479574
1753,,
1754,,
1755,,
1756,,
1757,33.6842768,-84.0046344
1758,,
1759,33.3260469,-111.926190738321
1760,,
1761,,
1762,31.4627676,-97.1214579
1763,,
1764,42.9974563,-83.7011931996457
1765,,
1766,,
1767,,
1768,41.45631805,-96.0223574750635
1769,,
1770,41.79615695,-72.7006737753526
1771,,
1772,29.4195889,-98.640183184852
1773,,
1774,32.96177465,-96.9682053540712
1775,,
1776,29.486143,-98.3172239628999
1777,,
1778,,
1779,,
1780,,
1781,30.25223105,-92.0023466317157
1782,,
1783,,
1784,43.43482875,-96.7203392476711
1785,,
1786,,
1787,31.1768203,-83.8060200976119
1788,,
1789,28.824017,-82.498977304482
1790,,
1791,39.16452015,-75.5224905679781
1792,,
1793,,
1794,,
1795,,
1796,,
1797,,
1798,33.5319058,-112.2215372
1799,,
1800,,
1801,39.8506207,-75.3672723686372
1802,,
1803,,
1804,39.53255305,-84.4453350641901
1805,,
1806,33.6112143,-86.6838774
1807,,
1808,45.13101805,-89.1754199589175
1809,,
1810,32.69839625,-96.8763708408888
1811,,
1812,38.28942005,-104.578850021644
1813,,
1814,39.0426254,-76.9434107
1815,,
1816,30.1663218,-85.638704236413
1817,,
1818,,
1819,34.79567885,-82.4040187761217
1820,,
1821,37.6967592,-96.9699502
1822,,
1823,,
1824,,
1825,,
1826,36.9561755,-92.6594852494759
1827,,
1828,39.93857695,-83.0992632117428
1829,,
1830,,
1831,42.35664135,-83.1031735576636
1832,,
1833,30.3719966,-103.6659696
1834,,
1835,,
1836,,
1837,34.56239945,-82.9042871733713
1838,,
1839,,
1840,32.7192372,-97.2320465046195
1841,,
1842,30.7432575,-88.080883918104
1843,,
1844,,
1845,,
1846,,
1847,40.60677585,-111.874546331242
1848,,
1849,39.08020085,-108.563012699083
1850,,
1851,40.2990249,-105.086167844106
1852,,
1853,,
1854,,
1855,40.8719332,-111.861153349064
1856,,
1857,39.55418645,-119.796168619757
1858,,
1859,38.5523,-90.3007
1860,,
1861,32.9451231,-85.9488531
1862,,
1863,29.6921703,-84.8874461
1864,,
1865,40.2154022,-83.7546348
1866,,
1867,33.5259725,-81.7117757
1868,,
1869,30.53347095,-91.1758405601897
1870,,
1871,,
1872,36.20908545,-121.135564349238
1873,,
1874,40.4806239,-79.8131038
1875,,
1876,34.17943835,-117.301756183492
1877,,
1878,36.1869974,-95.9693905856819
1879,,
1880,,
1881,,
1882,41.31833,-95.97028
1883,,
1884,36.0834689,-79.815032
1885,,
1886,,
1887,34.2198772,-79.7308945
1888,,
1889,,
1890,40.11185795,-111.661210621843
1891,,
1892,,
1893,,
1894,,
1895,,
1896,39.4743316,-88.3866805110646
1897,,
1898,38.9287368,-94.3749198877385
1899,,
1900,,
1901,,
1902,,
1903,,
1904,33.09052135,-83.2641751881964
1905,,
1906,,
1907,28.580992,-81.7223547
1908,,
1909,35.69213505,-88.8276551365609
1910,,
1911,39.756686,-104.9671141
1912,,
1913,37.28794055,-121.905667607594
1914,,
1915,40.773107,-84.0521683
1916,,
